msno,cutoff_time,label,days_to_churn,churn_date
o98Az5VBIdgotflu4B2jev0SAeYmxXV6ltBWOABd0qI=,2017-01-01,0.0,4.0,
o98Az5VBIdgotflu4B2jev0SAeYmxXV6ltBWOABd0qI=,2017-02-01,,,
o98Az5VBIdgotflu4B2jev0SAeYmxXV6ltBWOABd0qI=,2017-03-01,,,
oHUNuIMH9gvM9awu01twGsHIeqbi608BkjQNdpqdz/E=,2017-01-01,0.0,,
oHUNuIMH9gvM9awu01twGsHIeqbi608BkjQNdpqdz/E=,2017-02-01,,,
oHUNuIMH9gvM9awu01twGsHIeqbi608BkjQNdpqdz/E=,2017-03-01,,,
oNHOJRUL214uvf9a2O9pe9/yc0xmjQQGE9VwLwywfUY=,2016-08-01,0.0,,
oNHOJRUL214uvf9a2O9pe9/yc0xmjQQGE9VwLwywfUY=,2016-09-01,0.0,,
oNHOJRUL214uvf9a2O9pe9/yc0xmjQQGE9VwLwywfUY=,2016-10-01,0.0,,
oNHOJRUL214uvf9a2O9pe9/yc0xmjQQGE9VwLwywfUY=,2016-11-01,0.0,,
oNHOJRUL214uvf9a2O9pe9/yc0xmjQQGE9VwLwywfUY=,2016-12-01,0.0,,
oNHOJRUL214uvf9a2O9pe9/yc0xmjQQGE9VwLwywfUY=,2017-01-01,0.0,,
oNHOJRUL214uvf9a2O9pe9/yc0xmjQQGE9VwLwywfUY=,2017-02-01,,,
oNHOJRUL214uvf9a2O9pe9/yc0xmjQQGE9VwLwywfUY=,2017-03-01,,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2015-07-01,0.0,122.0,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2015-08-01,0.0,91.00000000000001,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2015-09-01,1.0,60.0,2015-10-31
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2015-10-01,0.0,30.0,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2015-11-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2015-12-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-01-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-02-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-03-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-04-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-05-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-06-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-07-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-08-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-09-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-10-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-11-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2016-12-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2017-01-01,0.0,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2017-02-01,,,
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,2017-03-01,,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-01-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-02-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-03-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-04-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-05-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-06-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-07-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-08-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-09-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-10-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-11-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2015-12-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-01-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-02-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-03-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-04-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-05-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-06-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-07-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-08-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-09-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-10-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-11-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2016-12-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2017-01-01,0.0,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2017-02-01,,,
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,2017-03-01,,,
olXN1vtpUMXpBh6n5+T/TsEY5hDm5Y5IRq5KYDHhV+E=,2016-06-01,0.0,,
olXN1vtpUMXpBh6n5+T/TsEY5hDm5Y5IRq5KYDHhV+E=,2016-07-01,0.0,,
olXN1vtpUMXpBh6n5+T/TsEY5hDm5Y5IRq5KYDHhV+E=,2016-08-01,0.0,,
olXN1vtpUMXpBh6n5+T/TsEY5hDm5Y5IRq5KYDHhV+E=,2016-09-01,0.0,,
olXN1vtpUMXpBh6n5+T/TsEY5hDm5Y5IRq5KYDHhV+E=,2016-10-01,0.0,,
olXN1vtpUMXpBh6n5+T/TsEY5hDm5Y5IRq5KYDHhV+E=,2016-11-01,0.0,,
olXN1vtpUMXpBh6n5+T/TsEY5hDm5Y5IRq5KYDHhV+E=,2016-12-01,0.0,,
olXN1vtpUMXpBh6n5+T/TsEY5hDm5Y5IRq5KYDHhV+E=,2017-01-01,0.0,,
olXN1vtpUMXpBh6n5+T/TsEY5hDm5Y5IRq5KYDHhV+E=,2017-02-01,,,
olXN1vtpUMXpBh6n5+T/TsEY5hDm5Y5IRq5KYDHhV+E=,2017-03-01,,,
omLHAalXxzrh7yya9AOsoLadL9RGyvxN4kEZ5ELLBSk=,2016-06-01,0.0,,
omLHAalXxzrh7yya9AOsoLadL9RGyvxN4kEZ5ELLBSk=,2016-07-01,0.0,,
omLHAalXxzrh7yya9AOsoLadL9RGyvxN4kEZ5ELLBSk=,2016-08-01,0.0,,
omLHAalXxzrh7yya9AOsoLadL9RGyvxN4kEZ5ELLBSk=,2016-09-01,0.0,,
omLHAalXxzrh7yya9AOsoLadL9RGyvxN4kEZ5ELLBSk=,2016-10-01,0.0,,
omLHAalXxzrh7yya9AOsoLadL9RGyvxN4kEZ5ELLBSk=,2016-11-01,0.0,,
omLHAalXxzrh7yya9AOsoLadL9RGyvxN4kEZ5ELLBSk=,2016-12-01,0.0,,
omLHAalXxzrh7yya9AOsoLadL9RGyvxN4kEZ5ELLBSk=,2017-01-01,0.0,,
omLHAalXxzrh7yya9AOsoLadL9RGyvxN4kEZ5ELLBSk=,2017-02-01,,,
omLHAalXxzrh7yya9AOsoLadL9RGyvxN4kEZ5ELLBSk=,2017-03-01,,,
osJ9Kq96Bz36hP+INYy+jz+aRS2AjEh9LLXrYIAwvMM=,2016-08-01,0.0,,
osJ9Kq96Bz36hP+INYy+jz+aRS2AjEh9LLXrYIAwvMM=,2016-09-01,0.0,,
osJ9Kq96Bz36hP+INYy+jz+aRS2AjEh9LLXrYIAwvMM=,2016-10-01,0.0,,
osJ9Kq96Bz36hP+INYy+jz+aRS2AjEh9LLXrYIAwvMM=,2016-11-01,0.0,,
osJ9Kq96Bz36hP+INYy+jz+aRS2AjEh9LLXrYIAwvMM=,2016-12-01,0.0,,
osJ9Kq96Bz36hP+INYy+jz+aRS2AjEh9LLXrYIAwvMM=,2017-01-01,0.0,,
osJ9Kq96Bz36hP+INYy+jz+aRS2AjEh9LLXrYIAwvMM=,2017-02-01,,,
osJ9Kq96Bz36hP+INYy+jz+aRS2AjEh9LLXrYIAwvMM=,2017-03-01,,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-01-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-02-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-03-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-04-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-05-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-06-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-07-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-08-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-09-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-10-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-11-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2015-12-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-01-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-02-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-03-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-04-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-05-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-06-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-07-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-08-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-09-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-10-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-11-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2016-12-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2017-01-01,0.0,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2017-02-01,,,
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,2017-03-01,,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2015-11-01,0.0,91.00000000000001,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2015-12-01,1.0,61.0,2016-01-31
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-01-01,0.0,30.0,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-02-01,1.0,59.0,2016-03-31
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-03-01,0.0,30.0,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-04-01,0.0,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-05-01,0.0,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-06-01,0.0,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-07-01,0.0,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-08-01,0.0,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-09-01,0.0,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-10-01,0.0,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-11-01,0.0,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2016-12-01,0.0,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2017-01-01,0.0,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2017-02-01,,,
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,2017-03-01,,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-01-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-02-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-03-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-04-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-05-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-06-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-07-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-08-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-09-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-10-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-11-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2015-12-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-01-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-02-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-03-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-04-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-05-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-06-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-07-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-08-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-09-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-10-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-11-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2016-12-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2017-01-01,0.0,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2017-02-01,,,
p13cuzTklM0wXgS4r7yPb3aHsKXUcPbkZuKm5MdbNJA=,2017-03-01,,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2015-08-01,0.0,91.00000000000001,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2015-09-01,1.0,60.0,2015-10-31
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2015-10-01,0.0,30.0,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2015-11-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2015-12-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-01-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-02-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-03-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-04-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-05-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-06-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-07-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-08-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-09-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-10-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-11-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2016-12-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2017-01-01,0.0,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2017-02-01,,,
p266nl5mSNU/1MVQE7xm6mKOZchI4mMCgKbd9ICNWlg=,2017-03-01,,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-01-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-02-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-03-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-04-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-05-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-06-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-07-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-08-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-09-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-10-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-11-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2015-12-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-01-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-02-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-03-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-04-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-05-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-06-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-07-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-08-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-09-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-10-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-11-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2016-12-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2017-01-01,0.0,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2017-02-01,,,
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,2017-03-01,,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2016-03-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2016-04-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2016-05-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2016-06-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2016-07-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2016-08-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2016-09-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2016-10-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2016-11-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2016-12-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2017-01-01,0.0,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2017-02-01,,,
pA7d2owniZc2Qv9XlLBj2agjmPoz6GuUEDZaO/fvHAk=,2017-03-01,,,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2015-07-01,0.0,398.0,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2015-08-01,0.0,367.00000000000006,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2015-09-01,0.0,336.0,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2015-10-01,0.0,306.0,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2015-11-01,0.0,275.0,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2015-12-01,0.0,245.0,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-01-01,0.0,214.0,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-02-01,0.0,183.00000000000003,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-03-01,0.0,154.0,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-04-01,0.0,123.0,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-05-01,0.0,93.00000000000001,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-06-01,0.0,62.0,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-07-01,1.0,32.0,2016-08-02
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-08-01,0.0,1.0,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-09-01,0.0,,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-10-01,0.0,,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-11-01,0.0,,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2016-12-01,0.0,,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2017-01-01,0.0,,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2017-02-01,,,
pDeyRbi+MRCUgf/xCbk4EMqlS81ehf6ySgWzE6XEF88=,2017-03-01,,,
pEzvLetbu8+pB9cYLSzVacKmyyJYAFzhSFtrnMrJPJU=,2015-01-01,0.0,,
pEzvLetbu8+pB9cYLSzVacKmyyJYAFzhSFtrnMrJPJU=,2015-02-01,0.0,,
pEzvLetbu8+pB9cYLSzVacKmyyJYAFzhSFtrnMrJPJU=,2015-03-01,0.0,,
pEzvLetbu8+pB9cYLSzVacKmyyJYAFzhSFtrnMrJPJU=,2015-04-01,0.0,,
pEzvLetbu8+pB9cYLSzVacKmyyJYAFzhSFtrnMrJPJU=,2015-05-01,0.0,,
pEzvLetbu8+pB9cYLSzVacKmyyJYAFzhSFtrnMrJPJU=,2015-06-01,0.0,,
pEzvLetbu8+pB9cYLSzVacKmyyJYAFzhSFtrnMrJPJU=,2015-07-01,0.0,,
